👉易看电视,#genre#
CGTN西班牙语,http://114.249.227.137:8182/rtp/239.3.1.217:4220
CGTN法语,http://114.249.227.137:8182/rtp/239.3.1.218:4220
CGTN阿拉伯语,http://114.249.227.137:8182/rtp/239.3.1.219:4220
CGTN俄语,http://114.249.227.137:8182/rtp/239.3.1.220:4220
CCTV1,http://114.249.227.137:8182/rtp/239.3.1.1:8000
CCTV2,http://114.249.227.137:8182/rtp/239.3.1.2:8004
CCTV3,http://114.249.227.137:8182/rtp/239.3.1.107:8001
CCTV4,http://114.249.227.137:8182/rtp/239.3.1.4:8216
CCTV5,http://114.249.227.137:8182/rtp/239.3.1.108:8001
CCTV6,http://114.249.227.137:8182/rtp/239.3.1.109:8001
CCTV7,http://114.249.227.137:8182/rtp/239.3.1.7:8024
CCTV8,http://114.249.227.137:8182/rtp/239.3.1.110:8001
CCTV9,http://114.249.227.137:8182/rtp/239.3.1.9:8032
CCTV10,http://114.249.227.137:8182/rtp/239.3.1.10:8228
CCTV11,http://114.249.227.137:8182/rtp/239.3.1.11:8040
CCTV12,http://114.249.227.137:8182/rtp/239.3.1.12:8232
CCTV13,http://114.249.227.137:8182/rtp/239.3.1.13:8048
CCTV14,http://114.249.227.137:8182/rtp/239.3.1.14:8236
CCTV15,http://114.249.227.137:8182/rtp/239.3.1.15:8052
CCTV17,http://114.249.227.137:8182/rtp/239.3.1.150:8064
CETV1,http://114.249.227.137:8182/rtp/239.3.1.146:4120
CETV2,http://114.249.227.137:8182/rtp/239.3.1.54:4120
CETV3,http://114.249.227.137:8182/rtp/239.3.1.55:4120
CETV4,http://114.249.227.137:8182/rtp/239.3.1.56:4120
湖南卫视高清,http://114.249.227.137:8182/rtp/239.3.1.132:8012
江苏卫视高清,http://114.249.227.137:8182/rtp/239.3.1.135:8028
东方卫视高清,http://114.249.227.137:8182/rtp/239.3.1.136:8032
浙江卫视高清,http://114.249.227.137:8182/rtp/239.3.1.137:8036
湖北卫视高清,http://114.249.227.137:8182/rtp/239.3.1.138:8044
天津卫视高清,http://114.249.227.137:8182/rtp/239.3.1.141:1234
山东卫视高清,http://114.249.227.137:8182/rtp/239.3.1.209:8052
辽宁卫视高清,http://114.249.227.137:8182/rtp/239.3.1.210:8056
安徽卫视高清,http://114.249.227.137:8182/rtp/239.3.1.211:8064
黑龙江卫视高清,http://114.249.227.137:8182/rtp/239.3.1.133:8016
贵州卫视高清,http://114.249.227.137:8182/rtp/239.3.1.149:8076
东南卫视高清,http://114.249.227.137:8182/rtp/239.3.1.156:8148
重庆卫视高清,http://114.249.227.137:8182/rtp/239.3.1.122:8160
江西卫视高清,http://114.249.227.137:8182/rtp/239.3.1.123:8164
广东卫视高清,http://114.249.227.137:8182/rtp/239.3.1.142:8048
河北卫视高清,http://114.249.227.137:8182/rtp/239.3.1.148:8072
深圳卫视高清,http://114.249.227.137:8182/rtp/239.3.1.134:8020
吉林卫视高清,http://114.249.227.137:8182/rtp/239.3.1.240:8172
海南卫视,http://114.249.227.137:8182/rtp/239.3.1.45:8304
云南卫视,http://114.249.227.137:8182/rtp/239.3.1.26:8108
兵团卫视,http://114.249.227.137:8182/rtp/239.3.1.144:4120
厦门卫视,http://114.249.227.137:8182/rtp/239.3.1.143:4120
四川卫视,http://114.249.227.137:8182/rtp/239.3.1.29:8288
南方卫视,http://114.249.227.137:8182/rtp/239.3.1.161:8001
宁夏卫视,http://114.249.227.137:8182/rtp/239.3.1.46:8124
山西卫视,http://114.249.227.137:8182/rtp/239.3.1.42:8172
广西卫视,http://114.249.227.137:8182/rtp/239.3.1.39:8300
新疆卫视,http://114.249.227.137:8182/rtp/239.3.1.48:8160
河南卫视,http://114.249.227.137:8182/rtp/239.3.1.27:8128
甘肃卫视,http://114.249.227.137:8182/rtp/239.3.1.49:8188
西藏卫视,http://114.249.227.137:8182/rtp/239.3.1.47:8164
三沙卫视,http://114.249.227.137:8182/rtp/239.3.1.155:4120
陕西卫视,http://114.249.227.137:8182/rtp/239.3.1.41:8140
青海卫视,http://114.249.227.137:8182/rtp/239.3.1.44:8184
内蒙古卫视,http://114.249.227.137:8182/rtp/239.3.1.43:8176
湖南卫视,http://114.249.227.137:8182/rtp/239.3.1.18:8268
浙江卫视,http://114.249.227.137:8182/rtp/239.3.1.19:8284
江苏卫视,http://114.249.227.137:8182/rtp/239.3.1.20:8276
安徽卫视,http://114.249.227.137:8182/rtp/239.3.1.21:8272
天津卫视,http://114.249.227.137:8182/rtp/239.3.1.23:8144
辽宁卫视,http://114.249.227.137:8182/rtp/239.3.1.24:8116
山东卫视,http://114.249.227.137:8182/rtp/239.3.1.25:8148
山东教育,http://114.249.227.137:8182/rtp/239.3.1.52:4120
黑龙江卫视,http://114.249.227.137:8182/rtp/239.3.1.28:8196
江西卫视,http://114.249.227.137:8182/rtp/239.3.1.30:8280
贵州卫视,http://114.249.227.137:8182/rtp/239.3.1.31:8120
深圳卫视,http://114.249.227.137:8182/rtp/239.3.1.32:9244
湖北卫视,http://114.249.227.137:8182/rtp/239.3.1.33:8136
东方卫视,http://114.249.227.137:8182/rtp/239.3.1.34:8192
重庆卫视,http://114.249.227.137:8182/rtp/239.3.1.35:8296
东南卫视,http://114.249.227.137:8182/rtp/239.3.1.36:8112
河北卫视,http://114.249.227.137:8182/rtp/239.3.1.37:8292
广东卫视,http://114.249.227.137:8182/rtp/239.3.1.38:8132
吉林卫视,http://114.249.227.137:8182/rtp/239.3.1.40:8200
山东教育,http://114.249.227.137:8182/rtp/239.3.1.52:4120
北京卫视高清,http://114.249.227.137:8182/rtp/239.3.1.241:8000
北京文艺高清,http://114.249.227.137:8182/rtp/239.3.1.242:8000
北京影视高清,http://114.249.227.137:8182/rtp/239.3.1.158:8000
北京财经高清,http://114.249.227.137:8182/rtp/239.3.1.116:8000
北京体育休闲高清,http://114.249.227.137:8182/rtp/239.3.1.243:8000
北京生活高清,http://114.249.227.137:8182/rtp/239.3.1.117:8000
北京新闻高清,http://114.249.227.137:8182/rtp/239.3.1.159:8000
纪实科教高清,http://114.249.227.137:8182/rtp/239.3.1.115:8000
卡酷少儿高清,http://114.249.227.137:8182/rtp/239.3.1.189:8000
北京卫视,http://114.249.227.137:8182/rtp/239.3.1.225:8000
北京文艺,http://114.249.227.137:8182/rtp/239.3.1.226:8000
北京影视,http://114.249.227.137:8182/rtp/239.3.1.228:8000
北京财经,http://114.249.227.137:8182/rtp/239.3.1.229:8000
北京体育休闲,http://114.249.227.137:8182/rtp/239.3.1.230:8000
北京生活,http://114.249.227.137:8182/rtp/239.3.1.231:8000
北京新闻,http://114.249.227.137:8182/rtp/239.3.1.233:8000
北京国际,http://114.249.227.137:8182/rtp/239.3.1.235:8000
纪实科教,http://114.249.227.137:8182/rtp/239.3.1.227:8000
卡酷少儿,http://114.249.227.137:8182/rtp/239.3.1.234:8000
房山,http://114.249.227.137:8182/rtp/239.3.1.96:8001
朝阳融媒,http://114.249.227.137:8182/rtp/239.3.1.163:8001
通州融媒,http://114.249.227.137:8182/rtp/239.3.1.221:8001
密云,http://114.249.227.137:8182/rtp/239.3.1.154:8001
延庆,http://114.249.227.137:8182/rtp/239.3.1.187:8001
纪实人文,http://114.249.227.137:8182/rtp/239.3.1.212:8060
金鹰纪实,http://114.249.227.137:8182/rtp/239.3.1.58:8156
中国交通,http://114.249.227.137:8182/rtp/239.3.1.188:8001
茶频道,http://114.249.227.137:8182/rtp/239.3.1.165:8001
淘电影,http://114.249.227.137:8182/rtp/239.3.1.250:8001
淘Baby,http://114.249.227.137:8182/rtp/239.3.1.238:8001
淘精彩,http://114.249.227.137:8182/rtp/239.3.1.178:8001
淘娱乐,http://114.249.227.137:8182/rtp/239.3.1.100:8001
淘剧场,http://114.249.227.137:8182/rtp/239.3.1.95:8001
财富天下,http://114.249.227.137:8182/rtp/239.3.1.53:9136
金鹰卡通,http://114.249.227.137:8182/rtp/239.3.1.51:9252
嘉佳卡通,http://114.249.227.137:8182/rtp/239.3.1.147:9268
快乐垂钓,http://114.249.227.137:8182/rtp/239.3.1.164:8001
星影,http://114.249.227.137:8182/rtp/239.3.1.94:4120
光影,http://114.249.227.137:8182/rtp/239.3.1.84:4120
精选,http://114.249.227.137:8182/rtp/239.3.1.74:4120
地理,http://114.249.227.137:8182/rtp/239.3.1.71:4120
解密,http://114.249.227.137:8182/rtp/239.3.1.75:4120
军事,http://114.249.227.137:8182/rtp/239.3.1.76:4120
戏曲,http://114.249.227.137:8182/rtp/239.3.1.78:4120
早教,http://114.249.227.137:8182/rtp/239.3.1.79:4120
美人,http://114.249.227.137:8182/rtp/239.3.1.73:4120
美妆,http://114.249.227.137:8182/rtp/239.3.1.72:4120
足球,http://114.249.227.137:8182/rtp/239.3.1.89:4120
鉴赏,http://114.249.227.137:8182/rtp/239.3.1.82:4120
动画,http://114.249.227.137:8182/rtp/239.3.1.80:4120
台球,http://114.249.227.137:8182/rtp/239.3.1.85:4120
国学,http://114.249.227.137:8182/rtp/239.3.1.77:4120
墨宝,http://114.249.227.137:8182/rtp/239.3.1.83:4120
武术,http://114.249.227.137:8182/rtp/239.3.1.87:4120
高网,http://114.249.227.137:8182/rtp/239.3.1.88:4120
好学生,http://114.249.227.137:8182/rtp/239.3.1.81:4120
爱生活,http://114.249.227.137:8182/rtp/239.3.1.86:4120
粤荟萃,http://114.249.227.137:8182/rtp/239.3.1.162:8001
大健康,http://114.249.227.137:8182/rtp/239.3.1.251:8001
睛彩竞技HD,http://114.249.227.137:8182/rtp/239.3.1.125:8001
睛彩篮球HD,http://114.249.227.137:8182/rtp/239.3.1.126:8001
睛彩羽毛球,http://114.249.227.137:8182/rtp/239.3.1.127:8001
睛彩广场舞,http://114.249.227.137:8182/rtp/239.3.1.128:8001
体育赛事,http://114.249.227.137:8182/rtp/239.3.1.157:8176
4K超清,http://114.249.227.137:8182/rtp/239.3.1.249:8001
爱上4K,http://114.249.227.137:8182/rtp/239.3.1.236:2000
熊猫频道,http://114.249.227.137:8182/rtp/239.3.1.66:8068
萌宠TV,http://114.249.227.137:8182/rtp/239.3.1.102:8001
魅力时尚,http://114.249.227.137:8182/rtp/239.3.1.196:9012
文化北京,http://114.249.227.137:8182/rtp/239.3.1.97:8001
音乐现场,http://114.249.227.137:8182/rtp/239.3.1.70:4120
收视指南,http://114.249.227.137:8182/rtp/239.3.1.193:8012
少儿动画,http://114.249.227.137:8182/rtp/239.3.1.199:9000
经典电影,http://114.249.227.137:8182/rtp/239.3.1.195:9024
家庭影院,http://114.249.227.137:8182/rtp/239.3.1.93:4120
喜剧影院,http://114.249.227.137:8182/rtp/239.3.1.91:4120
动作影院,http://114.249.227.137:8182/rtp/239.3.1.92:4120
热播剧场,http://114.249.227.137:8182/rtp/239.3.1.194:9020
军旅剧场,http://114.249.227.137:8182/rtp/239.3.1.68:4120
古装剧场,http://114.249.227.137:8182/rtp/239.3.1.69:4120
城市剧场,http://114.249.227.137:8182/rtp/239.3.1.67:4120
武侠剧场,http://114.249.227.137:8182/rtp/239.3.1.90:4120



山东电信,#genre#
CCTV1,http://home.oxtv.top:5066/udp/239.21.1.1:5002
CCTV1,http://home.oxtv.top:5066/udp/239.21.1.120:5002
CCTV2,http://home.oxtv.top:5066/udp/239.21.1.2:5002
CCTV2,http://home.oxtv.top:5066/udp/239.21.1.151:5002
CCTV3,http://home.oxtv.top:5066/udp/239.21.1.3:5002
CCTV3,http://home.oxtv.top:5066/udp/239.21.2.45:5002
CCTV4,http://home.oxtv.top:5066/udp/239.21.1.4:5002
CCTV4,http://home.oxtv.top:5066/udp/239.21.1.154:5002
CCTV4北美,http://home.oxtv.top:5066/udp/239.21.2.29:5002
CCTV4欧洲,http://home.oxtv.top:5066/udp/239.21.2.28:5002
CCTV5,http://home.oxtv.top:5066/udp/239.21.1.5:5002
CCTV5,http://home.oxtv.top:5066/udp/239.21.2.46:5002
CCTV5+,http://home.oxtv.top:5066/udp/239.21.1.142:5002
CCTV5+ LD,http://home.oxtv.top:5066/udp/239.21.1.190:5002
CCTV6,http://home.oxtv.top:5066/udp/239.21.1.6:5002
CCTV6,http://home.oxtv.top:5066/udp/239.21.2.47:5002
CCTV7,http://home.oxtv.top:5066/udp/239.21.1.7:5002
CCTV7,http://home.oxtv.top:5066/udp/239.21.1.152:5002
CCTV8,http://home.oxtv.top:5066/udp/239.21.1.8:5002
CCTV8,http://home.oxtv.top:5066/udp/239.21.2.48:5002
CCTV9,http://home.oxtv.top:5066/udp/239.21.1.9:5002
CCTV9,http://home.oxtv.top:5066/udp/239.21.1.153:5002
CCTV10,http://home.oxtv.top:5066/udp/239.21.1.11:5002
CCTV10,http://home.oxtv.top:5066/udp/239.21.1.155:5002
CCTV11,http://home.oxtv.top:5066/udp/239.21.1.12:5002
CCTV11,http://home.oxtv.top:5066/udp/239.21.2.2:5002
CCTV12,http://home.oxtv.top:5066/udp/239.21.1.13:5002
CCTV12,http://home.oxtv.top:5066/udp/239.21.1.156:5002
CCTV13,http://home.oxtv.top:5066/udp/239.21.1.14:5002
CCTV13,http://home.oxtv.top:5066/udp/239.21.2.1:5002
CCTV13,http://home.oxtv.top:5066/udp/239.21.2.3:5002
CCTV14,http://home.oxtv.top:5066/udp/239.21.1.15:5002
CCTV14,http://home.oxtv.top:5066/udp/239.21.1.157:5002
CCTV15,http://home.oxtv.top:5066/udp/239.21.1.16:5002
CCTV15,http://home.oxtv.top:5066/udp/239.21.2.4:5002
CCTV16,http://home.oxtv.top:5066/udp/239.21.2.51:5002
CCTV17,http://home.oxtv.top:5066/udp/239.21.1.186:5002
CCTV17,http://home.oxtv.top:5066/udp/239.21.1.206:5002
CETV1,http://home.oxtv.top:5066/udp/239.21.2.7:5002
CETV2,http://home.oxtv.top:5066/udp/239.21.2.8:5002
CETV4,http://home.oxtv.top:5066/udp/239.21.1.222:5002
CGTN,http://home.oxtv.top:5066/udp/239.21.1.10:5002
CGTN,http://home.oxtv.top:5066/udp/239.21.2.30:5002
CGTN阿拉伯语,http://home.oxtv.top:5066/udp/239.21.2.34:5002
CGTN俄语,http://home.oxtv.top:5066/udp/239.21.2.35:5002
CGTN法语,http://home.oxtv.top:5066/udp/239.21.2.33:5002
CGTN纪录,http://home.oxtv.top:5066/udp/239.21.2.31:5002
CGTN西班牙语,http://home.oxtv.top:5066/udp/239.21.2.32:5002
东方卫视,http://home.oxtv.top:5066/udp/239.21.1.23:5002
东方卫视,http://home.oxtv.top:5066/udp/239.21.1.111:5002
东南卫视,http://home.oxtv.top:5066/udp/239.21.1.29:5002
东南卫视,http://home.oxtv.top:5066/udp/239.21.1.113:5002
甘肃卫视,http://home.oxtv.top:5066/udp/239.21.1.47:5002
甘肃卫视,http://home.oxtv.top:5066/udp/239.21.2.22:5002
广东卫视,http://home.oxtv.top:5066/udp/239.21.1.26:5002
广东卫视,http://home.oxtv.top:5066/udp/239.21.1.92:5002
广西卫视,http://home.oxtv.top:5066/udp/239.21.1.39:5002
贵州卫视,http://home.oxtv.top:5066/udp/239.21.1.42:5002
贵州卫视,http://home.oxtv.top:5066/udp/239.21.1.166:5002
哈哈炫动,http://home.oxtv.top:5066/udp/239.21.1.51:5002
河北卫视,http://home.oxtv.top:5066/udp/239.21.1.35:5002
河北卫视,http://home.oxtv.top:5066/udp/239.21.1.168:5002
河南卫视,http://home.oxtv.top:5066/udp/239.21.1.38:5002
河南卫视,http://home.oxtv.top:5066/udp/239.21.2.37:5002
安徽卫视,http://home.oxtv.top:5066/udp/239.21.1.21:5002
安徽卫视,http://home.oxtv.top:5066/udp/239.21.1.159:5002
兵团卫视,http://home.oxtv.top:5066/udp/239.21.1.234:5002
北京卫视,http://home.oxtv.top:5066/udp/239.21.1.20:5002
北京卫视,http://home.oxtv.top:5066/udp/239.21.1.88:5002
黑龙江卫视,http://home.oxtv.top:5066/udp/239.21.1.28:5002
黑龙江卫视,http://home.oxtv.top:5066/udp/239.21.1.91:5002
湖北卫视,http://home.oxtv.top:5066/udp/239.21.1.32:5002
湖北卫视,http://home.oxtv.top:5066/udp/239.21.1.163:5002
湖南卫视,http://home.oxtv.top:5066/udp/239.21.1.18:5002
湖南卫视,http://home.oxtv.top:5066/udp/239.21.1.158:5002
吉林卫视,http://home.oxtv.top:5066/udp/239.21.1.37:5002
吉林卫视,http://home.oxtv.top:5066/udp/239.21.2.49:5002
内蒙古卫视,http://home.oxtv.top:5066/udp/239.21.1.41:5002
宁夏卫视,http://home.oxtv.top:5066/udp/239.21.1.44:5002
江苏卫视,http://home.oxtv.top:5066/udp/239.21.1.19:5002
江苏卫视,http://home.oxtv.top:5066/udp/239.21.1.89:5002
江西卫视,http://home.oxtv.top:5066/udp/239.21.1.36:5002
江西卫视,http://home.oxtv.top:5066/udp/239.21.1.167:5002
山东卫视,http://home.oxtv.top:5066/udp/239.21.1.52:5002
山东卫视,http://home.oxtv.top:5066/udp/239.21.1.87:5002
辽宁卫视,http://home.oxtv.top:5066/udp/239.21.1.27:5002
辽宁卫视,http://home.oxtv.top:5066/udp/239.21.1.164:5002
农林卫视,http://home.oxtv.top:5066/udp/239.21.1.235:5002
三沙卫视,http://home.oxtv.top:5066/udp/239.21.2.9:5002
厦门卫视,http://home.oxtv.top:5066/udp/239.21.2.6:5002
山西卫视,http://home.oxtv.top:5066/udp/239.21.1.33:5002
陕西卫视,http://home.oxtv.top:5066/udp/239.21.1.30:5002
深圳卫视,http://home.oxtv.top:5066/udp/239.21.1.25:5002
深圳卫视,http://home.oxtv.top:5066/udp/239.21.1.93:5002
四川卫视,http://home.oxtv.top:5066/udp/239.21.1.34:5002
四川卫视,http://home.oxtv.top:5066/udp/239.21.2.15:5002
天津卫视,http://home.oxtv.top:5066/udp/239.21.1.22:5002
天津卫视,http://home.oxtv.top:5066/udp/239.21.1.165:5002
西藏卫视,http://home.oxtv.top:5066/udp/239.21.1.46:5002
浙江卫视,http://home.oxtv.top:5066/udp/239.21.1.17:5002
浙江卫视,http://home.oxtv.top:5066/udp/239.21.1.90:5002
青海卫视,http://home.oxtv.top:5066/udp/239.21.1.43:5002
重庆卫视,http://home.oxtv.top:5066/udp/239.21.1.24:5002
重庆卫视,http://home.oxtv.top:5066/udp/239.21.1.233:5002
云南卫视,http://home.oxtv.top:5066/udp/239.21.1.40:5002
新疆卫视,http://home.oxtv.top:5066/udp/239.21.1.45:5002
BTV纪实 LD,http://home.oxtv.top:5066/udp/239.21.1.194:5002
BTV卡酷少儿,http://home.oxtv.top:5066/udp/239.21.1.49:5002
北京纪实,http://home.oxtv.top:5066/udp/239.21.1.172:5002
金鹰纪实,http://home.oxtv.top:5066/udp/239.21.1.170:5002
金鹰纪实 LD,http://home.oxtv.top:5066/udp/239.21.1.196:5002
金鹰卡通,http://home.oxtv.top:5066/udp/239.21.1.48:5002
优漫卡通,http://home.oxtv.top:5066/udp/239.21.1.50:5002
嘉佳卡通,http://home.oxtv.top:5066/udp/239.21.2.5:5002
上海纪实,http://home.oxtv.top:5066/udp/239.21.1.171:5002
纪实人文,http://home.oxtv.top:5066/udp/239.21.1.195:5002
财富天下,http://home.oxtv.top:5066/udp/239.21.1.127:5002
四海钓鱼,http://home.oxtv.top:5066/udp/239.21.2.38:5002
体育赛事,http://home.oxtv.top:5066/udp/239.21.2.44:5002
生态环境,http://home.oxtv.top:5066/udp/239.21.2.42:5002
中国交通,http://home.oxtv.top:5066/udp/239.21.1.115:5002
中华特产,http://home.oxtv.top:5066/udp/239.21.2.43:5002
足球,http://home.oxtv.top:5066/udp/239.21.1.162:5002
IPTV5+,http://home.oxtv.top:5066/udp/239.21.1.161:5002
IPTV经典电影,http://home.oxtv.top:5066/udp/239.21.1.124:5002
IPTV魅力时尚,http://home.oxtv.top:5066/udp/239.21.1.129:5002
IPTV热播剧场,http://home.oxtv.top:5066/udp/239.21.1.128:5002
IPTV少儿动画,http://home.oxtv.top:5066/udp/239.21.1.125:5002
IPTV相声小品,http://home.oxtv.top:5066/udp/239.21.1.126:5002
爱生活,http://home.oxtv.top:5066/udp/239.21.1.212:5002
超清电影 4K,http://home.oxtv.top:5066/udp/239.21.1.179:5002
车迷,http://home.oxtv.top:5066/udp/239.21.2.39:5002
光影,http://home.oxtv.top:5066/udp/239.21.1.131:5002
广播,http://home.oxtv.top:5066/udp/239.21.2.36:5002
动作影院,http://home.oxtv.top:5066/udp/239.21.1.123:5002
环球旅游,http://home.oxtv.top:5066/udp/239.21.2.40:5002
精选,http://home.oxtv.top:5066/udp/239.21.1.213:5002
美人,http://home.oxtv.top:5066/udp/239.21.1.132:5002
墨宝,http://home.oxtv.top:5066/udp/239.21.1.130:5002
喜剧影院,http://home.oxtv.top:5066/udp/239.21.1.122:5002
优优宝贝,http://home.oxtv.top:5066/udp/239.21.2.41:5002
山东国际,http://home.oxtv.top:5066/udp/239.21.1.61:5002
山东教育,http://home.oxtv.top:5066/udp/239.21.1.101:5002
山东教育,http://home.oxtv.top:5066/udp/239.21.1.169:5002
山东居家购物,http://home.oxtv.top:5066/udp/239.21.1.112:5002
山东农科,http://home.oxtv.top:5066/udp/239.21.1.59:5002
山东农科,http://home.oxtv.top:5066/udp/239.21.1.183:5002
山东齐鲁,http://home.oxtv.top:5066/udp/239.21.1.53:5002
山东齐鲁,http://home.oxtv.top:5066/udp/239.21.1.134:5002
山东少儿,http://home.oxtv.top:5066/udp/239.21.1.60:5002
山东少儿,http://home.oxtv.top:5066/udp/239.21.1.208:5002
山东生活,http://home.oxtv.top:5066/udp/239.21.1.56:5002
山东生活,http://home.oxtv.top:5066/udp/239.21.1.175:5002
山东体育,http://home.oxtv.top:5066/udp/239.21.1.58:5002
山东体育,http://home.oxtv.top:5066/udp/239.21.1.141:5002
山东文旅,http://home.oxtv.top:5066/udp/239.21.1.57:5002
山东文旅,http://home.oxtv.top:5066/udp/239.21.1.176:5002
山东新闻,http://home.oxtv.top:5066/udp/239.21.1.54:5002
山东新闻,http://home.oxtv.top:5066/udp/239.21.1.140:5002
山东综艺,http://home.oxtv.top:5066/udp/239.21.1.55:5002
山东综艺,http://home.oxtv.top:5066/udp/239.21.1.177:5002
济南都市,http://home.oxtv.top:5066/udp/239.21.1.63:5002
济南教育,http://home.oxtv.top:5066/udp/239.21.1.133:5002
济南科教,http://home.oxtv.top:5066/udp/239.21.1.150:5002
济南鲁中,http://home.oxtv.top:5066/udp/239.21.1.149:5002
济南商务,http://home.oxtv.top:5066/udp/239.21.1.67:5002
济南少儿,http://home.oxtv.top:5066/udp/239.21.1.68:5002
济南生活,http://home.oxtv.top:5066/udp/239.21.1.64:5002
济南新闻,http://home.oxtv.top:5066/udp/239.21.1.62:5002
济南新闻,http://home.oxtv.top:5066/udp/239.21.1.94:5002
